1.5731E+12,05/11/19 21:58,50.429,20.207,,50.00936559,0.009365595,,,,,,,,,,,,,,,,
1.5731E+12,05/11/19 21:59,50.427,20.164,,49.99581356,-0.004186441,,,,,,,,,,,,,,,,
1.5731E+12,05/11/19 22:00,50.495,20.108,,50.04876905,0.048769048,,,,,,,,,,,,,,,,
1.5731E+12,05/11/19 22:01,50.51,20.065,,50.05221701,0.052217013,,,,,,,,,,,,,,,,
1.5731E+12,05/11/19 22:02,50.238,19.908,,49.73803865,-0.26196135,,,,,,,,,,,,,,,,
1.5731E+12,05/11/19 22:03,50.295,19.739,,49.74963646,-0.250363536,,,,,,,,,,,,,,,,
1.5731E+12,05/11/19 22:04,50.563,19.878,,50.05497909,0.054979091,,,,,,,,,,,,,,,,
1.5731E+12,05/11/19 22:05,50.647,19.937,,50.15482956,0.154829558,,,,,,,,,,,,,,,,
1.5731E+12,05/11/19 22:06,50.662,19.865,,50.15048661,0.150486615,,,,,,,,,,,,,,,,
1.5731E+12,05/11/19 22:07,50.64,19.908,,50.14003865,0.14003865,,,,,,,,,,,,,,,,
1.5731E+12,05/11/19 22:08,50.631,19.921,,50.13453113,0.134531126,,,,,,,,,,,,,,,,
1.5731E+12,05/11/19 22:09,50.681,19.852,,50.16599414,0.165994139,,,,,,,,,,,,,,,,
1.5731E+12,05/11/19 22:10,50.655,19.921,,50.15853113,0.158531126,,,,,,,,,,,,,,,,
1.5731E+12,05/11/19 22:11,50.654,19.852,,50.13899414,0.138994139,,,,,,,,,,,,,,,,
1.5731E+12,05/11/19 22:12,50.645,19.822,,50.12193458,0.121934579,,,,,,,,,,,,,,,,
1.5731E+12,05/11/19 22:13,50.622,19.878,,50.11397909,0.113979091,,,,,,,,,,,,,,,,
1.5731E+12,05/11/19 22:14,50.665,19.894,,50.16127752,0.161277523,,,,,,,,,,,,,,,,
1.5731E+12,05/11/19 22:15,50.677,19.782,,50.1431885,0.1431885,,,,,,,,,,,,,,,,
1.5731E+12,05/11/19 22:16,50.62,19.766,,50.08189007,0.081890068,,,,,,,,,,,,,,,,
1.5731E+12,05/11/19 22:17,50.407,19.865,,49.89548661,-0.104513385,,,,,,,,,,,,,,,,
1.5731E+12,05/11/19 22:18,50.504,19.739,,49.95863646,-0.041363536,,,,,,,,,,,,,,,,
1.5731E+12,05/11/19 22:19,50.632,19.614,,50.05305497,0.053054966,,,,,,,,,,,,,,,,
1.5731E+12,05/11/19 22:20,50.603,19.641,,50.03130857,0.03130857,,,,,,,,,,,,,,,,
1.5731E+12,05/11/19 22:21,50.64,19.683,,50.07959195,0.079591953,,,,,,,,,,,,,,,,
1.5731E+12,05/11/19 22:22,50.739,19.67,,50.17509948,0.175099477,,,,,,,,,,,,,,,,
1.5731E+12,05/11/19 22:23,50.752,19.726,,50.20314399,0.203143989,,,,,,,,,,,,,,,,
1.5731E+12,05/11/19 22:24,50.742,19.739,,50.19663646,0.196636464,,,,,,,,,,,,,,,,
1.5731E+12,05/11/19 22:25,50.749,19.654,,50.18080105,0.180801045,,,,,,,,,,,,,,,,
1.5731E+12,05/11/19 22:26,50.777,19.614,,50.19805497,0.198054966,,,,,,,,,,,,,,,,
1.5731E+12,05/11/19 22:27,50.79,19.71,,50.23684556,0.236845557,,,,,,,,,,,,,,,,
1.5731E+12,05/11/19 22:28,50.787,19.67,,50.22309948,0.223099477,,,,,,,,,,,,,,,,
1.5731E+12,05/11/19 22:29,50.806,19.683,,50.24559195,0.245591953,,,,,,,,,,,,,,,,
1.5731E+12,05/11/19 22:30,50.787,19.627,,50.21154744,0.211547442,,,,,,,,,,,,,,,,
1.5731E+12,05/11/19 22:31,50.769,19.67,,50.20509948,0.205099477,,,,,,,,,,,,,,,,
1.5731E+12,05/11/19 22:32,50.797,19.683,,50.23659195,0.236591953,,,,,,,,,,,,,,,,
1.5731E+12,05/11/19 22:33,50.763,19.67,,50.19909948,0.199099477,,,,,,,,,,,,,,,,
1.5731E+12,05/11/19 22:34,50.794,19.654,,50.22580105,0.225801045,,,,,,,,,,,,,,,,
1.5731E+12,05/11/19 22:35,50.77,19.683,,50.20959195,0.209591953,,,,,,,,,,,,,,,,
1.5731E+12,05/11/19 22:36,50.791,19.726,,50.24214399,0.242143989,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 22:37,50.79,19.641,,50.21830857,0.21830857,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 22:38,50.804,19.585,,50.21726406,0.217264058,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 22:39,50.772,19.571,,50.18150293,0.18150293,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 22:40,50.776,19.585,,50.18926406,0.189264058,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 22:41,50.846,19.654,,50.27780105,0.277801045,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 22:42,50.766,19.598,,50.18275653,0.182756534,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 22:43,50.788,19.585,,50.20126406,0.201264058,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 22:44,50.8,19.542,,50.20171202,0.201712023,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 22:45,50.63,19.443,,50.00511548,0.005115476,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 22:46,50.709,19.585,,50.12226406,0.122264058,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 22:47,50.734,19.614,,50.15505497,0.155054966,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 22:48,50.859,19.654,,50.29080105,0.290801045,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 22:49,50.857,19.614,,50.27805497,0.278054966,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 22:50,50.886,19.614,,50.30705497,0.307054966,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 22:51,50.75,19.542,,50.15171202,0.151712023,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 22:52,50.747,19.641,,50.17530857,0.17530857,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 22:53,50.798,19.585,,50.21126406,0.211264058,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 22:54,50.789,19.472,,50.17190638,0.171906384,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 22:55,50.785,19.472,,50.16790638,0.167906384,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 22:56,50.85,19.472,,50.23290638,0.232906384,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 22:57,50.807,19.43,,50.178623,0.178623,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 22:58,50.815,19.459,,50.19441391,0.194413908,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 22:59,50.815,19.403,,50.1793694,0.179369396,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 23:00,50.828,19.374,,50.18457849,0.184578489,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 23:01,50.812,19.331,,50.15702645,0.157026453,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 23:02,50.865,19.331,,50.21002645,0.210026453,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 23:03,50.863,19.275,,50.19298194,0.192981942,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 23:04,50.85,19.261,,50.17622081,0.176220814,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 23:05,50.914,19.248,,50.23672834,0.236728338,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 23:06,50.887,19.219,,50.20193743,0.201937431,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 23:07,50.874,19.219,,50.18893743,0.188937431,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 23:08,50.898,19.192,,50.20568383,0.205683827,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 23:09,50.943,19.16,,50.24208696,0.242086963,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 23:10,50.923,19.077,,50.19978885,0.199788848,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 23:11,50.949,19.091,,50.22954998,0.229549976,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 23:12,50.926,19.133,,50.21783336,0.21783336,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 23:13,50.961,19.104,,50.24504245,0.245042452,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 23:14,50.951,19.034,,50.21623681,0.216236813,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 23:15,51.003,19.021,,50.26474434,0.264744337,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 23:16,50.963,19.091,,50.24354998,0.243549976,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 23:17,50.941,19.005,,50.19844591,0.198445905,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 23:18,51.018,19.005,,50.27544591,0.275445905,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 23:19,50.923,18.978,,50.1731923,0.173192302,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 23:20,50.844,18.978,,50.0941923,0.094192302,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 23:21,50.865,18.949,,50.10740139,0.107401394,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 23:22,50.842,18.978,,50.0921923,0.092192302,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 23:23,50.841,18.949,,50.08340139,0.083401394,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 23:24,50.826,18.922,,50.06114779,0.06114779,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 23:25,50.889,18.893,,50.11635688,0.116356883,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 23:26,50.908,18.893,,50.13535688,0.135356883,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 23:27,50.916,18.88,,50.13986441,0.139864407,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 23:28,50.909,18.837,,50.12131237,0.121312371,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 23:29,50.879,18.824,,50.0878199,0.087819895,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 23:30,50.893,18.853,,50.1096108,0.109610803,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 23:31,50.908,18.81,,50.11305877,0.113058768,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 23:32,50.945,18.824,,50.1538199,0.153819895,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 23:33,50.935,18.781,,50.13226786,0.13226786,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 23:34,50.987,18.754,,50.17701426,0.177014256,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 23:35,50.969,18.767,,50.16250673,0.162506732,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 23:36,50.976,18.754,,50.16601426,0.166014256,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 23:37,51.034,18.767,,50.22750673,0.227506732,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 23:38,51.091,18.754,,50.28101426,0.281014256,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 23:39,51.101,18.711,,50.27946222,0.279462221,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 23:40,51.074,18.698,,50.24896974,0.248969745,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 23:41,51.113,18.669,,50.28017884,0.280178837,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 23:42,51.072,18.669,,50.23917884,0.239178837,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 23:43,51.071,18.626,,50.2266268,0.226626802,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 23:44,51.075,18.655,,50.23841771,0.238417709,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 23:45,51.074,18.642,,50.23392523,0.233925234,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 23:46,51.067,18.655,,50.23041771,0.230417709,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 23:47,51.093,18.626,,50.2486268,0.248626802,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 23:48,51.075,18.586,,50.21988072,0.219880722,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 23:49,51.107,18.599,,50.2553732,0.255373198,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 23:50,51.132,18.57,,50.27258229,0.272582291,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 23:51,51.077,18.57,,50.21758229,0.217582291,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 23:52,51.088,18.556,,50.22482116,0.224821163,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 23:53,51.168,18.53,,50.29783621,0.297836211,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 23:54,51.142,18.53,,50.27183621,0.271836211,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 23:55,51.205,18.487,,50.32328418,0.323284176,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 23:56,51.15,18.431,,50.25323966,0.253239664,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 23:57,51.194,18.458,,50.30449327,0.304493268,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 23:58,51.17,18.444,,50.27673214,0.27673214,,,,,,,,,,,,,,,,
1.57311E+12,05/11/19 23:59,51.197,18.402,,50.29244876,0.292448757,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 00:00,51.164,18.388,,50.25568763,0.255687629,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 00:01,51.2,18.388,,50.29168763,0.291687629,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 00:02,51.178,18.356,,50.26109077,0.261090765,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 00:03,51.215,18.388,,50.30668763,0.306687629,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 00:04,51.218,18.356,,50.30109077,0.301090765,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 00:05,51.206,18.343,,50.28559829,0.285598289,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 00:06,51.226,18.3,,50.29404625,0.294046254,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 00:07,51.235,18.244,,50.28800174,0.288001742,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 00:08,51.234,18.244,,50.28700174,0.287001742,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 00:09,51.221,18.231,,50.27050927,0.270509267,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 00:10,51.246,18.217,,50.29174814,0.291748139,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 00:11,51.247,18.217,,50.29274814,0.292748139,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 00:12,51.248,18.204,,50.29025566,0.290255663,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 00:13,51.229,18.132,,50.25191272,0.25191272,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 00:14,51.281,18.145,,50.3074052,0.307405196,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 00:15,51.322,18.105,,50.33765912,0.337659116,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 00:16,51.304,18.132,,50.32691272,0.32691272,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 00:17,51.304,18.161,,50.33470363,0.334703627,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 00:18,51.295,18.119,,50.31442024,0.314420244,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 00:19,51.295,18.145,,50.3214052,0.321405196,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 00:20,51.35,18.132,,50.37291272,0.37291272,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 00:21,51.326,18.076,,50.33386821,0.333868208,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 00:22,51.298,18.105,,50.31365912,0.313659116,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 00:23,51.302,18.076,,50.30986821,0.309868208,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 00:24,51.335,18.062,,50.33910708,0.339107081,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 00:25,51.327,18.089,,50.33836068,0.338360684,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 00:26,51.314,18.076,,50.32186821,0.321868208,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 00:27,51.349,18.089,,50.36036068,0.360360684,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 00:28,51.328,18.049,,50.3286146,0.328614605,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 00:29,51.358,18.062,,50.36210708,0.362107081,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 00:30,51.337,18.049,,50.3376146,0.337614605,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 00:31,51.367,18.049,,50.3676146,0.367614605,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 00:32,51.18,17.865,,50.13118264,0.131182639,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 00:33,51.138,17.739,,50.05533249,0.055332489,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 00:34,51.214,17.753,,50.13509362,0.135093616,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 00:35,51.243,17.71,,50.15254158,0.152541581,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 00:36,51.199,17.697,,50.10504911,0.105049105,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 00:37,51.333,17.71,,50.24254158,0.242541581,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 00:38,51.287,17.641,,50.17800459,0.178004594,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 00:39,51.25,17.614,,50.13375099,0.13375099,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 00:40,51.285,17.614,,50.16875099,0.16875099,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 00:41,51.335,17.641,,50.22600459,0.226004594,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 00:42,51.37,17.614,,50.25375099,0.25375099,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 00:43,51.332,17.614,,50.21575099,0.21575099,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 00:44,51.331,17.627,,50.21824347,0.218243466,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 00:45,51.368,17.614,,50.25175099,0.25175099,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 00:46,51.336,17.582,,50.21115413,0.211154126,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 00:47,51.353,17.582,,50.22815413,0.228154126,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 00:48,51.345,17.555,,50.21290052,0.212900523,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 00:49,51.42,17.539,,50.28360209,0.283602091,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 00:50,51.424,17.526,,50.28410962,0.284109615,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 00:51,51.432,17.568,,50.303393,0.303392999,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 00:52,51.454,17.555,,50.32190052,0.321900523,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 00:53,51.381,17.539,,50.24460209,0.244602091,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 00:54,51.448,17.483,,50.29655758,0.29655758,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 00:55,51.451,17.526,,50.31110962,0.311109615,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 00:56,51.415,17.483,,50.26355758,0.26355758,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 00:57,51.366,17.443,,50.2038115,0.2038115,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 00:58,51.384,17.443,,50.2218115,0.2218115,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 00:59,51.402,17.414,,50.23202059,0.232020592,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 01:00,51.442,17.443,,50.2798115,0.2798115,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 01:01,51.367,17.4,,50.19325946,0.193259465,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 01:02,51.356,17.4,,50.18225946,0.182259465,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 01:03,51.397,17.384,,50.21896103,0.218961033,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 01:04,51.47,17.371,,50.28846856,0.288468557,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 01:05,51.391,17.4,,50.21725946,0.217259465,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 01:06,51.385,17.371,,50.20346856,0.203468557,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 01:07,51.409,17.371,,50.22746856,0.227468557,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 01:08,51.431,17.371,,50.24946856,0.249468557,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 01:09,51.407,17.344,,50.21821495,0.218214953,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 01:10,51.49,17.315,,50.29342405,0.293424046,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 01:11,51.5,17.344,,50.31121495,0.311214953,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 01:12,51.433,17.288,,50.22917044,0.229170442,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 01:13,51.403,17.272,,50.19487201,0.19487201,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 01:14,51.512,17.259,,50.30037953,0.300379534,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 01:15,51.495,17.232,,50.27612593,0.276125931,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 01:16,51.451,17.232,,50.23212593,0.232125931,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 01:17,51.49,17.259,,50.27837953,0.278379534,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 01:18,51.493,17.259,,50.28137953,0.281379534,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 01:19,51.529,17.245,,50.31361841,0.313618406,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 01:20,51.437,17.232,,50.21812593,0.218125931,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 01:21,51.438,17.232,,50.21912593,0.219125931,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 01:22,51.44,17.245,,50.22461841,0.224618406,,,,,,,,,,,,,,,,
1.57311E+12,06/11/19 01:23,51.388,17.189,,50.1575739,0.157573895,,,,,,,,,,,,,,,,
1.57312E+12,06/11/19 01:24,51.424,17.16,,50.18578299,0.185782987,,,,,,,,,,,,,,,,
1.57312E+12,06/11/19 01:25,51.394,17.104,,50.14073848,0.140738476,,,,,,,,,,,,,,,,
1.57312E+12,06/11/19 01:26,51.426,17.147,,50.18429051,0.184290512,,,,,,,,,,,,,,,,
1.57312E+12,06/11/19 01:27,51.391,17.133,,50.14552938,0.145529384,,,,,,,,,,,,,,,,
1.57312E+12,06/11/19 01:28,51.365,17.147,,50.12329051,0.123290512,,,,,,,,,,,,,,,,
1.57312E+12,06/11/19 01:29,51.398,17.104,,50.14473848,0.144738476,,,,,,,,,,,,,,,,
1.57312E+12,06/11/19 01:30,51.405,17.147,,50.16329051,0.163290512,,,,,,,,,,,,,,,,
1.57312E+12,06/11/19 01:31,51.39,17.077,,50.12948487,0.129484872,,,,,,,,,,,,,,,,
1.57312E+12,06/11/19 01:32,51.42,17.117,,50.17023095,0.170230952,,,,,,,,,,,,,,,,
1.57312E+12,06/11/19 01:33,51.377,17.117,,50.12723095,0.127230952,,,,,,,,,,,,,,,,
1.57312E+12,06/11/19 01:34,51.392,17.077,,50.13148487,0.131484872,,,,,,,,,,,,,,,,
1.57312E+12,06/11/19 01:35,51.387,17.048,,50.11869396,0.118693965,,,,,,,,,,,,,,,,
1.57312E+12,06/11/19 01:36,51.43,17.061,,50.16518644,0.165186441,,,,,,,,,,,,,,,,
1.57312E+12,06/11/19 01:37,51.394,17.061,,50.12918644,0.129186441,,,,,,,,,,,,,,,,
1.57312E+12,06/11/19 01:38,51.441,17.048,,50.17269396,0.172693965,,,,,,,,,,,,,,,,
1.57312E+12,06/11/19 01:39,51.434,17.061,,50.16918644,0.169186441,,,,,,,,,,,,,,,,
1.57312E+12,06/11/19 01:40,51.443,17.061,,50.17818644,0.178186441,,,,,,,,,,,,,,,,
1.57312E+12,06/11/19 01:41,51.437,17.034,,50.16493284,0.164932837,,,,,,,,,,,,,,,,
1.57312E+12,06/11/19 01:42,51.464,17.034,,50.19193284,0.191932837,,,,,,,,,,,,,,,,
1.57312E+12,06/11/19 01:43,51.478,17.034,,50.20593284,0.205932837,,,,,,,,,,,,,,,,
1.57312E+12,06/11/19 01:44,51.482,17.021,,50.20644036,0.206440361,,,,,,,,,,,,,,,,
1.57312E+12,06/11/19 01:45,51.446,16.978,,50.15888833,0.158888326,,,,,,,,,,,,,,,,
1.57312E+12,06/11/19 01:46,51.44,17.005,,50.16014193,0.160141929,,,,,,,,,,,,,,,,
1.57312E+12,06/11/19 01:47,51.426,17.021,,50.15044036,0.150440361,,,,,,,,,,,,,,,,
1.57312E+12,06/11/19 01:48,51.399,16.978,,50.11188833,0.111888326,,,,,,,,,,,,,,,,
1.57312E+12,06/11/19 01:49,51.39,16.965,,50.09939585,0.09939585,,,,,,,,,,,,,,,,
1.57312E+12,06/11/19 01:50,51.401,16.936,,50.10260494,0.102604942,,,,,,,,,,,,,,,,
1.57312E+12,06/11/19 01:51,51.495,16.965,,50.20439585,0.20439585,,,,,,,,,,,,,,,,
1.57312E+12,06/11/19 01:52,51.458,16.949,,50.16309742,0.163097418,,,,,,,,,,,,,,,,
1.57312E+12,06/11/19 01:53,51.449,16.922,,50.14684381,0.146843814,,,,,,,,,,,,,,,,
